run_id,status,high_pain_oversample_factor,high_pain_loss_weight,elapsed_sec,output_dir,log_file,n_targets,mean_auc,mean_accuracy,mean_precision,mean_recall,mean_specificity,mean_fpr,mean_f1,mean_log_loss,mean_brier,n_pain_targets,pain_mean_auc,pain_mean_accuracy,pain_mean_precision,pain_mean_recall,pain_mean_specificity,pain_mean_fpr,pain_mean_f1,pain_mean_log_loss,pain_mean_brier
68,ok,4.0,10.0,12.408063411712646,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_10.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.0_lw_10.0/train.log,5,0.7593542664011514,0.903731343283582,0.3220202704737809,0.34369747899159664,0.8514467393090552,0.14855326069094463,0.3182712656554959,0.7846290131979975,0.26350740537882145,2,0.703110392160182,0.8731343283582089,0.2732142857142857,0.2836134453781512,0.9055200063198641,0.0944799936801358,0.2517482517482517,1.5142016377444887,0.5234763229828853
69,ok,4.5,2.0,11.739115238189697,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_2.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_2.0/train.log,5,0.7623553156180891,0.8671641791044775,0.2902901117436222,0.3946778711484594,0.8057904609190407,0.19420953908095925,0.30865334734192545,0.5182405989509047,0.1766688937135859,2,0.7106130152025261,0.7817164179104479,0.19388888888888883,0.41106442577030805,0.7913793103448277,0.20862068965517241,0.2277034559643255,0.8482306021267567,0.3063800438197965
70,ok,4.5,2.5,11.138102769851685,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_2.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_2.5/train.log,5,0.7457452522302502,0.8529850746268656,0.26505548455941513,0.4019607843137255,0.8010963818417409,0.1989036181582591,0.27785207700101316,0.5372501768392108,0.1864607594120792,2,0.669087856732929,0.7462686567164178,0.1308023209283713,0.4292717086834734,0.779644112651578,0.22035588734842199,0.1507002801120448,0.895754546847522,0.3308597080660297
71,ok,4.5,3.0,11.312342166900635,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_3.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_3.0/train.log,5,0.7455281828216123,0.8555970149253731,0.2653956206138369,0.4019607843137255,0.8037783741789056,0.19622162582109437,0.27844321000593925,0.5589685955274771,0.19439055842946207,2,0.668545183211334,0.7527985074626866,0.13165266106442575,0.4292717086834734,0.7863490934944899,0.21365090650551014,0.15217811262436004,0.9500505935681878,0.3506842056094869
72,ok,4.5,3.5,11.205863952636719,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_3.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_3.5/train.log,5,0.7539927578920718,0.8597014925373134,0.26466199382978994,0.41232492997198883,0.8080221629374472,0.19197783706255264,0.27819052165722613,0.591633832419675,0.20689781487692543,2,0.6897066208874828,0.7630597014925373,0.12981859410430835,0.45518207282913165,0.796958565390844,0.20304143460915586,0.1515463917525773,1.0317136857986826,0.38195234672814526
73,ok,4.5,4.0,11.223242998123169,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_4.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_4.0/train.log,5,0.7536432070040545,0.8619402985074627,0.268163127616638,0.4162464985994398,0.8099378717497079,0.19006212825029214,0.28230034255585995,0.6099336401536262,0.21299942573182942,2,0.6888327436674397,0.7686567164179104,0.13857142857142854,0.4649859943977591,0.8017478374214954,0.19825216257850456,0.1618209439991618,1.0774632051335604,0.3972063738654053
74,ok,4.5,4.5,12.484775304794312,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_4.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_4.5/train.log,5,0.7548268305897609,0.8574626865671642,0.2590176848241364,0.4084033613445378,0.8060187660104811,0.19398123398951872,0.2732742458685602,0.6259281636644116,0.2178407674480775,2,0.6917918026317056,0.7574626865671642,0.11570782159017451,0.4453781512605042,0.7919500730734288,0.20804992692657104,0.13925570228091236,1.1174495139105238,0.40930972815602557
75,ok,4.5,5.0,12.490673542022705,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_5.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_5.0/train.log,5,0.75401825973874,0.8641791044776118,0.26626839077453274,0.40448179271708684,0.8136492119558933,0.18635078804410654,0.2746910422999917,0.6416367930618648,0.22261845601154,2,0.6897703755041535,0.7742537313432836,0.13383458646616533,0.43557422969187676,0.8110261879369594,0.1889738120630406,0.1427976933594911,1.156721087404157,0.4212539495646819
76,ok,4.5,5.5,12.447656631469727,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_5.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_5.5/train.log,5,0.7541712708187498,0.8526119402985074,0.26099608302102195,0.42661064425770306,0.8002131808305626,0.19978681916943736,0.27661958400381426,0.6684979774413181,0.23189863061948865,2,0.6901529032041778,0.7453358208955223,0.12065381708238845,0.49089635854341734,0.7774361101236325,0.2225638898763676,0.14761904761904754,1.2238740483527901,0.4444543860845534
77,ok,4.5,6.0,12.707342386245728,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_6.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_6.0/train.log,5,0.753892001865049,0.8529850746268656,0.2610536445071549,0.42661064425770306,0.8005963225930147,0.19940367740698522,0.2767198346303807,0.6815870838514198,0.2356036350033512,2,0.689454730819926,0.7462686567164178,0.12079772079772075,0.49089635854341734,0.7783939645297626,0.22160603547023733,0.1478696741854636,1.2565968143780442,0.4537168970442098
78,ok,4.5,6.5,12.321168899536133,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_6.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_6.5/train.log,5,0.7537918632197106,0.8552238805970148,0.2634085757959097,0.42661064425770306,0.8029828612824328,0.19701713871756704,0.2781468745316759,0.693680743261478,0.2389063155091858,2,0.6892043842065798,0.7518656716417911,0.1266850490196078,0.49089635854341734,0.784360311253308,0.2156396887466919,0.15143727393870166,1.28683096290319,0.46197359830879636
79,ok,4.5,7.0,12.561892032623291,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_7.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_7.0/train.log,5,0.7566150467649619,0.9171641791044776,0.3377345561880666,0.3162464985994398,0.8691494687003735,0.13085053129962654,0.3158363174261552,0.7190760917354176,0.24699146870353156,2,0.696262343069708,0.9067164179104478,0.31249999999999994,0.21498599439775906,0.9497768297981595,0.0502231702018406,0.24566088117489987,1.350319334088039,0.48218648129466063
80,ok,4.5,7.5,12.466137409210205,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_7.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_7.5/train.log,5,0.7565696426571165,0.8238805970149252,0.2571403602413104,0.4448179271708684,0.7697403759958664,0.2302596240041334,0.2734711487955898,0.7299338651998559,0.24977848482499673,2,0.6961488328000948,0.6735074626865671,0.11101451013310945,0.5364145658263305,0.7012540980368922,0.29874590196310774,0.13974795959848646,1.3774637677491348,0.48915402159832355
81,ok,4.5,8.0,12.387870073318481,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_8.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_8.0/train.log,5,0.7565385445442134,0.8115671641791045,0.25561835149723505,0.47619047619047616,0.7528039301294527,0.24719606987054726,0.28121900842310554,0.7401081038775742,0.2523128739106793,2,0.6960710875178369,0.6427238805970149,0.10720948827292105,0.6148459383753501,0.6589129833708576,0.3410870166291424,0.15911760866727576,1.4028993644434304,0.49548999431252994
82,ok,4.5,8.5,12.51327919960022,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_8.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_8.5/train.log,5,0.7563898916478137,0.8216417910447762,0.2594943271114063,0.4565826330532213,0.7660290357896808,0.233970964210319,0.2793330956982447,0.7496823712092138,0.2546303663548435,2,0.6956994552768376,0.667910447761194,0.11689942730834921,0.5658263305322129,0.6919757475214283,0.3080242524785716,0.15440282685512366,1.4268350327725292,0.5012837254229404
83,ok,4.5,9.0,12.550323486328125,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_9.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_9.0/train.log,5,0.7570560365273794,0.8048507462686567,0.253754113933603,0.47619047619047616,0.7457612315474721,0.25423876845252785,0.27908124663496847,0.7722036459468963,0.26119953075591706,2,0.697364817475752,0.6259328358208955,0.10254889436384095,0.6148459383753501,0.6413062369159064,0.35869376308409373,0.153773204196933,1.4831382196167355,0.5177066364256244
84,ok,4.5,9.5,12.613746404647827,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_9.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_9.5/train.log,5,0.7569689591558454,0.8052238805970149,0.2533579787019485,0.4722689075630252,0.7466444325586504,0.25335556744134957,0.2779053602589157,0.7810236274068295,0.2632295323154275,2,0.697147124046917,0.6268656716417911,0.10155855628470464,0.6050420168067226,0.643514239443852,0.35648576055614806,0.1508334882568011,1.5051881732665686,0.5227816403244004
85,ok,4.5,10.0,12.597633600234985,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_10.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_4.5_lw_10.0/train.log,5,0.7568445633849763,0.8074626865671641,0.25308168569407463,0.46834733893557423,0.7494433423820892,0.25055665761791074,0.2769364702519844,0.7893976122254903,0.26510915869743346,2,0.6968361346197443,0.6324626865671642,0.10086782376501999,0.5952380952380952,0.6505115140024489,0.349488485997551,0.14841126323947296,1.5261231353132207,0.5274807062794153
86,ok,5.0,2.0,12.02141547203064,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_2.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_2.0/train.log,5,0.7604800353483796,0.8675373134328359,0.2954738433326401,0.3985994397759104,0.805761231547472,0.19423876845252777,0.31161513042382116,0.5208287871894464,0.17769345734624958,2,0.7059248145282524,0.7826492537313433,0.2068482178614337,0.4208683473389355,0.7913062369159063,0.20869376308409365,0.2351079136690647,0.8547010727231107,0.3089414529014557
87,ok,5.0,2.5,11.18416142463684,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_2.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_2.5/train.log,5,0.7502577414302198,0.8690298507462686,0.2645766614512245,0.39803921568627454,0.8179546193896335,0.18204538061036638,0.2788626723401867,0.5369254805099855,0.1864412413096367,2,0.680369079732853,0.7863805970149254,0.1296052631578947,0.41946778711484595,0.8217897065213098,0.1782102934786902,0.1532267684599785,0.8949428060244584,0.3308109128099235
88,ok,5.0,3.0,11.396126747131348,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_3.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_3.0/train.log,5,0.7500593328808776,0.8712686567164178,0.2636960946496051,0.39803921568627454,0.8201950112212092,0.17980498877879075,0.2791917265390882,0.5585348986678477,0.1943721073297749,2,0.6798730583594974,0.7919776119402986,0.12740384615384615,0.41946778711484595,0.8273906861002488,0.17260931389975115,0.15404940395723235,0.948966351419114,0.3506380778602689
89,ok,5.0,3.5,11.230078935623169,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_3.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_3.5/train.log,5,0.7542676753006752,0.8552238805970148,0.26177810523161565,0.41232492997198883,0.8033367736733164,0.19666322632668348,0.2761113499100428,0.5915526814059129,0.20709864536068756,2,0.6903939144089914,0.7518656716417911,0.1226088726088726,0.45518207282913165,0.785245092230517,0.21475490776948297,0.14634846238461904,1.0315108082642772,0.3824544229375506
90,ok,5.0,4.0,11.515108108520508,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_4.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_4.0/train.log,5,0.75470865842458,0.853731343283582,0.2597785284161331,0.4084033613445378,0.8022458071290972,0.19775419287090276,0.27280273418696444,0.6099969362048979,0.21292757562154496,2,0.6914963722187536,0.7481343283582089,0.11760993057016621,0.4453781512605042,0.7825176758699688,0.21748232413003118,0.13807692307692304,1.0776214452617396,0.3970267485896941
91,ok,5.0,4.5,12.232013940811157,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_4.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_4.5/train.log,5,0.7545674705357499,0.8555970149253731,0.26183439252194546,0.41232492997198883,0.8037199154357685,0.19628008456423135,0.2762088966105257,0.6254872104346995,0.21793794836856656,2,0.6911434024966783,0.7527985074626866,0.12274959083469719,0.45518207282913165,0.7862029466366472,0.21379705336335264,0.1465923291358262,1.1163471308362436,0.40955268045724824
92,ok,5.0,5.0,11.960395097732544,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_5.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_5.0/train.log,5,0.7564402646824405,0.8473880597014924,0.2638456672991777,0.4408963585434174,0.794582971880055,0.20541702811994494,0.27804549056962613,0.6527311806112387,0.22744143342629672,2,0.6958253878634046,0.732276119402985,0.12777777777777777,0.526610644257703,0.7633605877473635,0.23663941225263654,0.15118381403357725,1.1844570562775916,0.43331139310157357
93,ok,5.0,5.5,12.012186288833618,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_5.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_5.5/train.log,5,0.7564234725644795,0.8473880597014924,0.2638456672991777,0.4408963585434174,0.794582971880055,0.20541702811994494,0.27804549056962613,0.6669773667508814,0.2316244661839792,2,0.695783407568502,0.732276119402985,0.12777777777777777,0.526610644257703,0.7633605877473635,0.23663941225263654,0.15118381403357725,1.2200725216266983,0.44376897499577983
94,ok,5.0,6.0,12.842191457748413,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_6.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_6.0/train.log,5,0.7564433748256565,0.8481343283582088,0.2621952192261665,0.43697478991596644,0.7957908559105483,0.20420914408945162,0.27526735752370257,0.6814184841562815,0.23534702127674811,2,0.6958331632214445,0.7341417910447761,0.1236516575952498,0.5168067226890756,0.7663802978235967,0.2336197021764032,0.14423848141876836,1.2561753151401986,0.45307536272770205
95,ok,5.0,6.5,12.910192012786865,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_6.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_6.5/train.log,5,0.7563768237354964,0.8458955223880598,0.25785961103668437,0.43697478991596644,0.7933166291064246,0.2066833708935753,0.27314804826153616,0.6934247579749717,0.23861433772682195,2,0.6956667854960445,0.728544776119403,0.11281263712154445,0.5168067226890756,0.7601947308132876,0.23980526918671244,0.1389402082633523,1.286190999686924,0.4612436538528867
96,ok,5.0,7.0,12.597177982330322,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_7.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_7.0/train.log,5,0.7562151095652923,0.844776119402985,0.25950874973645366,0.4408963585434174,0.7917256033134791,0.20827439668652073,0.2757343633055095,0.7045848463665007,0.24155151321067084,2,0.6952625000705341,0.7257462686567164,0.1169354838709677,0.526610644257703,0.7562171663309238,0.24378283366907605,0.14540599587328557,1.3140912206657465,0.46858659256250884
97,ok,5.0,7.5,12.819600820541382,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_7.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_7.5/train.log,5,0.7561939625829777,0.8279850746268655,0.2575207527372039,0.4448179271708684,0.7739549353828397,0.22604506461716026,0.27415707687706975,0.7298775684486392,0.24950607560268295,2,0.6952096326147474,0.6837686567164178,0.1119654913728432,0.5364145658263305,0.7117904965043251,0.2882095034956748,0.1414627798021863,1.3773230258710927,0.4884729985425392
98,ok,5.0,8.0,12.691136121749878,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_8.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_8.0/train.log,5,0.7563164929317685,0.8231343283582089,0.2536598749494509,0.4619047619047619,0.7647721728122349,0.23522782718776497,0.2799126426353497,0.7400225211389776,0.25203092616899414,2,0.6955159584867244,0.6716417910447761,0.1023132969034608,0.5791316526610644,0.6888335900778133,0.31116640992218664,0.15585169419788614,1.4026854075969388,0.49478512495831706
99,ok,5.0,8.5,12.577585697174072,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_8.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_8.5/train.log,5,0.7596839117087353,0.8074626865671641,0.252804030257175,0.47619047619047616,0.7482970770267944,0.2517029229732056,0.278463731536395,0.7621161811242309,0.25854534304719645,2,0.7039345054291417,0.6324626865671641,0.100173685172771,0.6148459383753501,0.6476458506142118,0.35235414938578813,0.15222941645049934,1.457919557560072,0.5110711671538228
100,ok,5.0,9.0,12.530766248703003,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_9.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_9.0/train.log,5,0.7595676016463765,0.8100746268656716,0.2548270136089912,0.4722689075630252,0.7517421929568018,0.24825780704319808,0.2795216504907864,0.7713985684902929,0.26073589603040637,2,0.7036437302732446,0.6389925373134329,0.1052311435523114,0.6050420168067226,0.6562586404392305,0.34374135956076945,0.15487421383647795,1.481125525975227,0.5165475496118476
101,ok,5.0,9.5,12.61898946762085,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_9.5,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_9.5/train.log,5,0.7593045041096962,0.8104477611940298,0.25379934641642554,0.4722689075630252,0.75200841723298,0.24799158276702005,0.27870487483934897,0.7801854156175897,0.2627566724332323,2,0.7029859864315438,0.6399253731343284,0.10266197557089746,0.6050420168067226,0.6569242011296756,0.34307579887032424,0.15283227470788435,1.503092643793469,0.5215994906189125
102,ok,5.0,10.0,12.917681217193604,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_10.0,/home/maolab-data/disk1/jlli/pain_prediction/baseline/tuning_records/logreg_high_pain_grid/runs/os_5.0_lw_10.0/train.log,5,0.7587322842275497,0.8067164179104477,0.254312650225177,0.48011204481792724,0.7471768811110066,0.25282311888899345,0.2805394781986274,0.7888159415157107,0.26462152225804475,2,0.7015554367261776,0.6305970149253732,0.103945235092776,0.6246498599439776,0.6448453608247422,0.3551546391752577,0.1574187831060804,1.5246689585387716,0.5262616151809436
